Slope backplate [192416];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Sloper brace [192419];-3.455204478086671e-07;-0.9914448261260986;-4.5029099737803335e-07;0.13052618503570557
Sloper brace [192422];-3.455204478086671e-07;-0.9914448261260986;-4.5029099737803335e-07;0.13052618503570557
12 00x1200 OSB#1 [192425];-3.455204478086671e-07;-0.9914448261260986;-4.5029099737803335e-07;0.13052618503570557
Sloper brace [192428];-3.455204478086671e-07;-0.9914448261260986;-4.5029099737803335e-07;0.13052618503570557
Sloper brace [192431];-3.455204478086671e-07;-0.9914448261260986;-4.5029099737803335e-07;0.13052618503570557
Slope support [230816];1.0;-1.3597903186899694e-27;3.221464165304583e-13;-4.0133926404450904e-07
Slope sidewall [192398];-1.0;1.0541719299047442e-26;-3.221464165304583e-13;4.0133926404450904e-07
Slope post 1 [192401];-1.0;1.0541719299047442e-26;-3.221464165304583e-13;4.0133926404450904e-07
Slope post 1 [192404];-3.221464165304583e-13;-8.026785280890181e-07;1.0;-4.0133926404450904e-07
Slope post 2 [192407];-3.221464165304583e-13;-8.026785280890181e-07;1.0;-4.0133926404450904e-07
Slope sidewall [192410];-3.221464165304583e-13;-8.026785280890181e-07;1.0;-4.0133926404450904e-07
Slope post 2 [192413];-3.221464165304583e-13;-8.026785280890181e-07;1.0;-4.0133926404450904e-07
Slope backplate [192416];-1.0;1.0541719299047442e-26;-3.221464165304583e-13;4.0133926404450904e-07
Sloper brace [192419];-0.9914448261260986;5.238527833739681e-08;-0.13052618503570557;3.979057225933502e-07
Sloper brace [192422];-0.9914448261260986;5.238527833739681e-08;-0.13052618503570557;3.979057225933502e-07
12 00x1200 OSB#1 [192425];-0.9914448261260986;5.238527833739681e-08;-0.13052618503570557;3.979057225933502e-07
Sloper brace [192428];-0.9914448261260986;5.238527833739681e-08;-0.13052618503570557;3.979057225933502e-07
Sloper brace [192431];-0.9914448261260986;5.238527833739681e-08;-0.13052618503570557;3.979057225933502e-07
1200x2400 OSB [230819];-2.5579538487363607e-13;-5.675793772752513e-07;0.7071070075035095;-0.7071065306663513
1.1m 5x10cm beam [230822];2.2737367544323206e-13;5.675794341186702e-07;-0.7071064710617065;-0.7071070671081543
Component#13 [230825];0.09229566901922226;0.09229616075754166;-0.7010570764541626;-0.7010577321052551
